"name","SMILES"
"structure 31812","CNC(=O)c1c(CO)c(N)c(O)c(C(=O)O)c1C(=O)NC"
"structure 31813","COC(=O)c1c(CC(C)C)c(O)c(N)c(O)c1C(=O)O"
"structure 31814","CNC(=O)c1c(C)c(C)c(C(=O)O)c(O)c1C(=O)NC"
"structure 31815","CCCc1c(O)c(C(=O)O)c(C(=O)OC)c(C(C)(C)C)c1CO"
"structure 31816","[H]c1c(C(=O)O)c(O)c(N)c(C(=O)O)c1C(=O)OC"
"structure 31817","CCCc1c(O)c(C(=O)O)c(CO)c(O)c1C#N"
"structure 31818","CCc1c(C(=O)O)c(O)c(CN)c(CN)c1C(=O)OC"
"structure 31819","CC(C)(C)c1c(O)c(C(=O)O)c(CN)c(C(C)(C)C)c1O"
"structure 31820","[H]c1c([H])c(C(=O)O)c(O)c(N)c1CCC"
"structure 31821","[H]c1c(O)c(C(=O)O)c(C(=O)O)c(C(=O)OC)c1CO"
"structure 31822","CCCc1c(O)c(C(=O)O)c(O)c(O)c1CC"
"structure 31823","[H]c1c(CN)c(O)c(C(=O)O)c(C(=O)NC)c1C(=O)O"
"structure 31824","[H]c1c(C(=O)O)c(O)c(C#N)c(CO)c1C(=O)OC"
"structure 31825","[H]c1c(CC(C)C)c(CC(C)C)c(O)c(C(=O)O)c1C(=O)O"
"structure 31826","[H]c1c(CO)c(C(C)(C)C)c([H])c(O)c1C(=O)O"
"structure 31827","[H]c1c(C)c([H])c(C(=O)O)c(O)c1CC(C)C"
"structure 31828","CCc1c(O)c(CN)c(CO)c(C(=O)O)c1O"
"structure 31829","CNC(=O)c1c(C)c(C)c(O)c(O)c1C(=O)O"
"structure 31830","N#Cc1c(C(=O)O)c(CO)c(O)c(C(=O)O)c1C(=O)O"
"structure 31831","[H]c1c(N)c(CCC)c(O)c(O)c1C(=O)O"
"structure 31832","Cc1c(C)c(C(C)(C)C)c(N)c(C(=O)O)c1O"
"structure 31833","CCc1c(O)c(N)c(CC(C)C)c(O)c1C(=O)O"
"structure 31834","Cc1c(O)c(C(=O)O)c(CN)c(CN)c1CC(C)C"
"structure 31835","[H]c1c(CN)c(O)c(C(=O)O)c(CN)c1CO"
"structure 31836","CNC(=O)c1c(C)c(CO)c(O)c(C(=O)O)c1C(=O)O"
"structure 31837","CCCc1c(C#N)c(CC(C)C)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 31838","[H]c1c(N)c(CC(C)C)c(C(=O)NC)c(O)c1C(=O)O"
"structure 31839","[H]c1c(C)c(C(=O)O)c(O)c(CC)c1O"
"structure 31840","CCCc1c(N)c(O)c(C)c(C(=O)O)c1O"
"structure 31841","[H]c1c(O)c(C(=O)O)c(N)c(C#N)c1CCC"
"structure 31842","CNC(=O)c1c(C)c(O)c(C(=O)O)c(CC(C)C)c1C#N"
"structure 31843","NCc1c(O)c(C(=O)O)c(C(=O)O)c(O)c1CN"
"structure 31844","CCc1c(O)c(C(=O)O)c(C(=O)NC)c(C)c1CN"
"structure 31845","CC(C)Cc1c(O)c(C(=O)O)c(N)c(C(=O)O)c1C(=O)O"
"structure 31846","[H]c1c(CCC)c(CO)c(CC)c(O)c1C(=O)O"
"structure 31847","CCCc1c(O)c(C(=O)O)c(C(=O)NC)c(CC(C)C)c1CCC"
"structure 31848","N#Cc1c(O)c(C(=O)O)c(C#N)c(C(=O)O)c1CN"
"structure 31849","CCc1c(N)c(N)c(O)c(C(=O)O)c1C(=O)NC"
"structure 31850","CNC(=O)c1c(CN)c(C(C)(C)C)c(CN)c(O)c1C(=O)O"
"structure 31851","CCCc1c(O)c(C(=O)O)c(O)c(C(=O)O)c1CN"
"structure 31852","O=C(O)c1c(O)c(O)c(O)c(CO)c1O"
"structure 31853","CCCc1c(C(=O)NC)c(O)c(C(=O)O)c(O)c1C(=O)OC"
"structure 31854","[H]c1c(C(=O)O)c(O)c(N)c(C(C)(C)C)c1C(=O)OC"
"structure 31855","CCCc1c(C(=O)O)c(C(=O)NC)c(O)c(C(=O)O)c1C(=O)OC"
"structure 31856","[H]c1c([H])c(C#N)c(C(=O)NC)c(C(=O)O)c1O"
"structure 31857","CCc1c(O)c(C(=O)O)c(C(=O)OC)c(N)c1C(=O)NC"
"structure 31858","NCc1c(O)c(CN)c(C(=O)O)c(O)c1C(=O)O"
"structure 31859","[H]c1c(C#N)c(C#N)c(O)c(C(=O)O)c1CCC"
"structure 31860","CC(C)Cc1c(O)c(C(=O)O)c(N)c(C(C)(C)C)c1C(=O)O"
"structure 31861","CCc1c(C)c(CN)c(C(=O)O)c(O)c1C(C)(C)C"
"structure 31862","CCc1c(N)c(C)c(O)c(C(=O)O)c1C#N"
"structure 31863","[H]c1c(C)c(C(C)(C)C)c(C(=O)O)c(O)c1C#N"
"structure 31864","COC(=O)c1c(N)c(C(C)(C)C)c(O)c(C(=O)O)c1O"
"structure 31865","CC(C)Cc1c(N)c(C(=O)O)c(N)c(C(=O)O)c1O"
"structure 31866","CC(C)Cc1c(CO)c(O)c(C(=O)O)c(C#N)c1C(C)(C)C"
"structure 31867","[H]c1c(C)c(C)c([H])c(C(=O)O)c1O"
"structure 31868","CC(C)(C)c1c(CO)c(O)c(C(=O)O)c(C(=O)O)c1CO"
"structure 31869","CC(C)Cc1c(N)c(C(=O)O)c(O)c(O)c1CC(C)C"
"structure 31870","CC(C)(C)c1c(O)c(C(=O)O)c(O)c(C(=O)O)c1CO"
"structure 31871","COC(=O)c1c(C#N)c(C(=O)O)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 31872","[H]c1c(C(=O)OC)c(O)c(C(=O)O)c(CC(C)C)c1C(=O)O"
"structure 31873","CCc1c(CC(C)C)c(O)c(C(=O)O)c(O)c1CC(C)C"
"structure 31874","COC(=O)c1c(CO)c(C(=O)O)c(O)c(C)c1C(C)(C)C"
"structure 31875","CCCc1c(C#N)c(CN)c(C(=O)O)c(O)c1CC"
"structure 31876","CCCc1c(O)c(O)c(C(=O)OC)c(O)c1C(=O)O"
"structure 31877","Cc1c(CO)c(O)c(C#N)c(O)c1C(=O)O"
"structure 31878","CCCc1c(CN)c(CN)c(O)c(C(=O)O)c1C(=O)OC"
"structure 31879","CC(C)Cc1c(O)c(C(=O)O)c(CN)c(CN)c1CN"
"structure 31880","CNC(=O)c1c(C(=O)O)c(O)c(C(=O)OC)c(C(=O)NC)c1C(=O)OC"
"structure 31881","[H]c1c(CCC)c(C)c(O)c(C(=O)O)c1CC(C)C"
"structure 31882","COC(=O)c1c(C)c(CC(C)C)c(CC(C)C)c(C(=O)O)c1O"
"structure 31883","[H]c1c(C(=O)O)c(O)c(C)c(C(=O)NC)c1C(=O)O"
"structure 31884","CC(C)(C)c1c(O)c(C(=O)O)c(O)c(C#N)c1C(=O)O"
"structure 31885","CCc1c(CN)c(O)c(C(=O)O)c(C(=O)O)c1C(=O)O"
"structure 31886","CCCc1c(C)c(C(=O)O)c(O)c(N)c1C#N"
"structure 31887","[H]c1c(CN)c(C)c(C#N)c(O)c1C(=O)O"
"structure 31888","COC(=O)c1c(O)c(C(=O)O)c(C)c(O)c1CO"
"structure 31889","CCc1c(O)c(C(=O)O)c(C)c(C(=O)O)c1C(C)(C)C"
"structure 31890","[H]c1c(N)c(C(=O)O)c(O)c([H])c1C#N"
"structure 31891","[H]c1c(O)c(C(=O)O)c(C)c(CC)c1CO"
"structure 31892","CCc1c(O)c(C(=O)O)c(N)c(C(=O)NC)c1C(C)(C)C"
"structure 31893","[H]c1c(CCC)c(O)c(CN)c(O)c1C(=O)O"
"structure 31894","Cc1c(C#N)c(C(C)(C)C)c(C#N)c(O)c1C(=O)O"
"structure 31895","[H]c1c(O)c(C(=O)O)c([H])c(C(=O)O)c1CCC"
"structure 31896","[H]c1c(O)c(C(=O)O)c(CO)c(C#N)c1CCC"
"structure 31897","COC(=O)c1c(C(=O)O)c(O)c(C#N)c(C#N)c1C(C)(C)C"
"structure 31898","CNC(=O)c1c(O)c(C(=O)O)c(C#N)c(C(=O)OC)c1C(=O)O"
"structure 31899","CCCc1c(C(=O)O)c(O)c(C(=O)OC)c(CO)c1C(C)(C)C"
"structure 31900","CCc1c(C)c(C(=O)O)c(O)c(CN)c1N"
"structure 31901","CNC(=O)c1c(O)c(C(=O)O)c(C(=O)O)c(CO)c1C(C)(C)C"
"structure 31902","[H]c1c([H])c(C(=O)O)c(O)c(CC)c1C"
"structure 31903","CCCc1c(O)c(C(=O)NC)c(N)c(O)c1C(=O)O"
"structure 31904","COC(=O)c1c(O)c(C(=O)O)c(C)c(CC(C)C)c1CC(C)C"
"structure 31905","Cc1c(O)c(C(=O)O)c(CN)c(CO)c1C#N"
"structure 31906","CCCc1c(CC(C)C)c(N)c(CN)c(O)c1C(=O)O"
"structure 31907","CCc1c(O)c(C(=O)O)c(C)c(C#N)c1CC"
"structure 31908","CCc1c(C)c(C(=O)O)c(O)c(CC)c1CC"
"structure 31909","Cc1c(CC(C)C)c(CC(C)C)c(C(=O)O)c(O)c1C(=O)O"
"structure 31910","CCc1c(C#N)c(O)c(C(=O)O)c(CO)c1CC"
"structure 31911","Cc1c(O)c(C(=O)O)c(CO)c(C(=O)O)c1C(C)(C)C"
"structure 31912","Cc1c(O)c(C(=O)O)c(C(=O)O)c(C)c1CO"
"structure 31913","CCc1c(CN)c(C(C)(C)C)c(C(=O)O)c(O)c1C(=O)OC"
"structure 31914","[H]c1c(O)c(C#N)c(O)c(C(=O)O)c1CC(C)C"
"structure 31915","CNC(=O)c1c(O)c(O)c(C(=O)O)c(C#N)c1CO"
"structure 31916","[H]c1c(C(=O)O)c(O)c(C(=O)OC)c(CCC)c1C(C)(C)C"
"structure 31917","CNC(=O)c1c(O)c(C(=O)O)c(N)c(CN)c1C(=O)NC"
"structure 31918","Cc1c(O)c(C(=O)O)c(N)c(N)c1C#N"
"structure 31919","CCc1c(O)c(C(=O)O)c(C(C)(C)C)c(CO)c1CO"
"structure 31920","CNC(=O)c1c(O)c(C(=O)O)c(C)c(CN)c1C(=O)NC"
"structure 31921","CCc1c(C)c(C(=O)NC)c(C(=O)OC)c(C(=O)O)c1O"
"structure 31922","CNC(=O)c1c(N)c(C(=O)O)c(O)c(C#N)c1CO"
"structure 31923","CCc1c(C#N)c(C(=O)OC)c(O)c(C(=O)O)c1CC(C)C"
"structure 31924","CCc1c(CN)c(O)c(C(=O)O)c(C)c1C(C)(C)C"
"structure 31925","[H]c1c(CN)c(C(C)(C)C)c(C(=O)O)c(O)c1C(=O)O"
"structure 31926","[H]c1c(C)c(O)c(C(=O)O)c(O)c1CCC"
"structure 31927","CC(C)(C)c1c(N)c(O)c(C(=O)O)c(N)c1O"
"structure 31928","CCCc1c(C(=O)OC)c(N)c(CC)c(O)c1C(=O)O"
"structure 31929","[H]c1c(C)c(C(=O)OC)c(O)c(C(=O)O)c1CC"
"structure 31930","CCc1c(O)c(C)c(CN)c(C(=O)O)c1O"
"structure 31931","CCCc1c(O)c(C(=O)O)c(C#N)c(O)c1CN"
"structure 31932","CCc1c(N)c(C(=O)O)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 31933","[H]c1c([H])c(C)c(O)c(C(=O)O)c1[H]"
"structure 31934","Cc1c(C#N)c(C(=O)O)c(C(=O)O)c(O)c1CO"
"structure 31935","[H]c1c(O)c(C(=O)O)c(C#N)c(C)c1C(=O)NC"
"structure 31936","[H]c1c(N)c(CN)c(CN)c(C(=O)O)c1O"
"structure 31937","[H]c1c([H])c(C(=O)O)c(O)c(C(=O)O)c1C#N"
"structure 31938","CNC(=O)c1c(O)c(O)c(N)c(C(=O)O)c1O"
"structure 31939","[H]c1c(C)c(C(=O)O)c(O)c(CC(C)C)c1C(C)(C)C"
"structure 31940","CCc1c(O)c(C(=O)O)c(C#N)c(CC(C)C)c1C(=O)OC"
"structure 31941","CCc1c(C(=O)O)c(O)c(C(=O)NC)c(C(=O)OC)c1C(=O)OC"
"structure 31942","COC(=O)c1c(C#N)c(C)c(O)c(C(=O)O)c1C(=O)OC"
"structure 31943","Cc1c(O)c(C(=O)O)c(CN)c(CO)c1CC(C)C"
"structure 31944","CCCc1c(C(=O)O)c(O)c(C(=O)NC)c(C#N)c1C(=O)OC"
"structure 31945","[H]c1c(O)c(C(=O)O)c(CCC)c(C(=O)O)c1C(=O)OC"
"structure 31946","CC(C)Cc1c(N)c(C#N)c(N)c(C(=O)O)c1O"
"structure 31947","CCc1c(C(=O)O)c(O)c(C(=O)O)c(C(=O)NC)c1C(C)(C)C"
"structure 31948","CCc1c(CN)c(C(=O)NC)c(C(=O)O)c(O)c1C(=O)OC"
"structure 31949","CCc1c(C)c(C(C)(C)C)c(CN)c(C(=O)O)c1O"
"structure 31950","CC(C)Cc1c(N)c(C(=O)O)c(C(=O)O)c(C(=O)O)c1O"
"structure 31951","[H]c1c(N)c(C(=O)O)c(O)c([H])c1C(C)(C)C"
"structure 31952","CCc1c(C)c(CN)c(C(=O)O)c(C(=O)O)c1O"
"structure 31953","CCCc1c(O)c(C(=O)O)c(C)c(CN)c1C#N"
"structure 31954","CCCc1c(CO)c(O)c(C(=O)O)c(C#N)c1C(=O)O"
"structure 31955","COC(=O)c1c(C(=O)O)c(O)c(C#N)c(CN)c1C(C)(C)C"
"structure 31956","[H]c1c(O)c(C(=O)O)c(CN)c(CN)c1CN"
"structure 31957","CCCc1c(CC)c(C(=O)O)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 31958","CNC(=O)c1c(C#N)c(O)c(C(=O)O)c(C(=O)NC)c1C(C)(C)C"
"structure 31959","CCCc1c(CC(C)C)c(C(=O)NC)c(CCC)c(O)c1C(=O)O"
"structure 31960","CCCc1c(CCC)c(C(C)(C)C)c(O)c(O)c1C(=O)O"
"structure 31961","CCCc1c(C#N)c(C(=O)O)c(O)c(C(=O)OC)c1C(=O)O"
"structure 31962","[H]c1c([H])c(C(=O)O)c(O)c([H])c1O"
"structure 31963","CCc1c(O)c(C(=O)O)c(CN)c(C(=O)OC)c1C(=O)NC"
"structure 31964","[H]c1c(CC(C)C)c(C)c(O)c(C(=O)O)c1CCC"
"structure 31965","CNC(=O)c1c(C)c(O)c(C(=O)O)c(CN)c1O"
"structure 31966","CCCc1c(O)c(O)c(C(=O)O)c(CO)c1CO"
"structure 31967","CNC(=O)c1c(C)c(CO)c(C(=O)OC)c(C(=O)O)c1O"
"structure 31968","CCCc1c(C(=O)O)c(O)c(CC)c(C(=O)OC)c1C(C)(C)C"
"structure 31969","[H]c1c(CC)c(CO)c(CN)c(O)c1C(=O)O"
"structure 31970","CCCc1c(O)c(C(=O)OC)c(O)c(C(=O)O)c1C(=O)O"
"structure 31971","CCc1c(N)c(O)c(C(=O)O)c(C)c1CN"
"structure 31972","CNC(=O)c1c(N)c(O)c(C(=O)O)c(CO)c1C(=O)OC"
"structure 31973","[H]c1c(O)c(C(=O)O)c(CO)c(C(=O)NC)c1CO"
"structure 31974","CCc1c(C(=O)O)c(O)c(C(=O)OC)c(CO)c1C(=O)NC"
"structure 31975","CC(C)(C)c1c(N)c(N)c(O)c(C(=O)O)c1O"
"structure 31976","CCc1c(C)c(C(=O)OC)c(CO)c(C(=O)O)c1O"
"structure 31977","[H]c1c(C(C)(C)C)c(O)c(C(=O)O)c(CC(C)C)c1C(C)(C)C"
"structure 31978","CC(C)(C)c1c(N)c(O)c(C(=O)O)c(CO)c1C(=O)O"
"structure 31979","CCc1c(C#N)c(C(=O)NC)c(CC(C)C)c(O)c1C(=O)O"
"structure 31980","Nc1c(C(=O)O)c(O)c(O)c(O)c1C(=O)O"
"structure 31981","CNC(=O)c1c(C#N)c(C#N)c(C(=O)OC)c(O)c1C(=O)O"
"structure 31982","CCCc1c(C#N)c(C(=O)OC)c(C(=O)O)c(O)c1CC(C)C"
"structure 31983","[H]c1c(C)c(CCC)c(C(=O)O)c(O)c1O"
"structure 31984","CCCc1c(O)c(C(=O)O)c(CC)c(CC)c1C(=O)NC"
"structure 31985","[H]c1c(O)c(CN)c(CO)c(O)c1C(=O)O"
"structure 31986","CCc1c(O)c(C(=O)O)c(O)c(N)c1CO"
"structure 31987","[H]c1c(N)c(C(=O)O)c(O)c(O)c1C(=O)NC"
"structure 31988","CCCc1c(C)c(C(=O)O)c(O)c(C(=O)O)c1CN"
"structure 31989","CCc1c(O)c(C(=O)O)c(C)c(CN)c1C(=O)NC"
"structure 31990","[H]c1c(C)c(CC(C)C)c(O)c(C(=O)O)c1N"
"structure 31991","CCc1c(CN)c(C#N)c(O)c(C(=O)O)c1C(=O)O"
"structure 31992","CC(C)Cc1c(C(C)(C)C)c(CO)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 31993","[H]c1c(C)c(CCC)c(CC(C)C)c(O)c1C(=O)O"
"structure 31994","CCCc1c(C#N)c(CN)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 31995","[H]c1c(O)c(C(C)(C)C)c(CN)c(O)c1C(=O)O"
"structure 31996","Cc1c(C(=O)O)c(O)c(CN)c(O)c1C(=O)O"
"structure 31997","CCCc1c(C#N)c(C#N)c(O)c(C(=O)O)c1CCC"
"structure 31998","[H]c1c(CCC)c(C(=O)O)c(C(=O)O)c(O)c1C(=O)O"
"structure 31999","CCCc1c(CO)c(C(=O)O)c(O)c(C(C)(C)C)c1C(C)(C)C"
"structure 32000","[H]c1c(CO)c(C(=O)OC)c(O)c(C(=O)O)c1C(=O)O"
"structure 32001","CNC(=O)c1c(C)c(CC(C)C)c(C(=O)O)c(O)c1C#N"
"structure 32002","CCc1c(CN)c(C(C)(C)C)c(O)c(C(=O)O)c1C(=O)OC"
"structure 32003","N#Cc1c(O)c(C(=O)O)c(O)c(C(=O)O)c1CO"
"structure 32004","CCc1c(C)c(C)c(C(=O)O)c(O)c1C#N"
"structure 32005","CCCc1c(C#N)c(O)c(C(=O)O)c(C(=O)OC)c1CO"
"structure 32006","CNC(=O)c1c(N)c(CO)c(CN)c(O)c1C(=O)O"
"structure 32007","CC(C)Cc1c(C#N)c(C(=O)O)c(O)c(C(=O)O)c1C(=O)O"
"structure 32008","[H]c1c(N)c(C(=O)O)c(O)c(C(C)(C)C)c1CC(C)C"
"structure 32009","CCCc1c(C#N)c(C(=O)O)c(O)c(CO)c1CCC"
"structure 32010","[H]c1c(O)c(C(=O)O)c(CCC)c(CN)c1C#N"
"structure 32011","CNC(=O)c1c(C#N)c(C(=O)O)c(O)c(C(C)(C)C)c1CN"
"structure 32012","COC(=O)c1c(CN)c(C(C)(C)C)c(CC(C)C)c(O)c1C(=O)O"
"structure 32013","[H]c1c(C(=O)O)c(O)c(C#N)c(CN)c1C(=O)NC"
"structure 32014","[H]c1c(O)c(N)c(O)c(C(=O)O)c1C(=O)NC"
"structure 32015","CCc1c(CO)c(C(=O)NC)c(CC)c(O)c1C(=O)O"
"structure 32016","Cc1c(N)c(CC(C)C)c(CC(C)C)c(C(=O)O)c1O"
"structure 32017","[H]c1c(O)c(C(=O)O)c(C(=O)O)c(C(=O)O)c1C#N"
"structure 32018","[H]c1c(O)c(C(=O)O)c(C(=O)OC)c(O)c1CCC"
"structure 32019","CCCc1c(C#N)c(O)c(C(=O)O)c(CC)c1C#N"
"structure 32020","NCc1c(CN)c(C(=O)O)c(O)c(N)c1C(=O)O"
"structure 32021","[H]c1c(CN)c(CO)c(O)c(C(=O)O)c1CN"
"structure 32022","[H]c1c(N)c(C(=O)O)c(O)c(CN)c1C(C)(C)C"
"structure 32023","CCCc1c(CC)c(C(=O)OC)c(C#N)c(O)c1C(=O)O"
"structure 32024","COC(=O)c1c(O)c(O)c(C(=O)O)c(C(C)(C)C)c1CC(C)C"
"structure 32025","[H]c1c(O)c(C(=O)O)c(O)c(C(C)(C)C)c1CC"
"structure 32026","CC(C)Cc1c(O)c(C(=O)O)c(CN)c(N)c1CO"
"structure 32027","CCCc1c(C(=O)O)c(O)c(C#N)c(C#N)c1C(=O)NC"
"structure 32028","CC(C)Cc1c(N)c(C(C)(C)C)c(C(C)(C)C)c(C(=O)O)c1O"
"structure 32029","Cc1c(N)c(CO)c(C(=O)O)c(O)c1C(C)(C)C"
"structure 32030","CCc1c(C#N)c(C(=O)O)c(O)c(N)c1CO"
"structure 32031","[H]c1c(O)c(C(=O)O)c(CN)c([H])c1C(=O)O"
"structure 32032","[H]c1c(O)c(C(=O)O)c(C)c(CC(C)C)c1C(=O)NC"
"structure 32033","COC(=O)c1c(C(=O)O)c(O)c(C)c(O)c1C(=O)O"
"structure 32034","[H]c1c(C(=O)OC)c(C(=O)O)c(O)c(C(=O)NC)c1C(=O)NC"
"structure 32035","COC(=O)c1c(C)c(CO)c(C(=O)O)c(O)c1C(=O)OC"
"structure 32036","Cc1c(CC(C)C)c(C)c(C(=O)O)c(O)c1CO"
"structure 32037","CCCc1c(CO)c(CN)c(CC(C)C)c(O)c1C(=O)O"
"structure 32038","CCc1c(O)c(O)c(CO)c(O)c1C(=O)O"
"structure 32039","[H]c1c(C)c(C(C)(C)C)c(C(=O)O)c(O)c1C(=O)NC"
"structure 32040","[H]c1c(N)c(CCC)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 32041","CNC(=O)c1c(C(=O)O)c(O)c(C#N)c(C(C)(C)C)c1C(=O)OC"
"structure 32042","CCc1c(CO)c(C(=O)NC)c(C)c(O)c1C(=O)O"
"structure 32043","CNC(=O)c1c(CO)c(O)c(C(=O)O)c(C(=O)OC)c1C(=O)OC"
"structure 32044","COC(=O)c1c(C)c(CO)c(N)c(O)c1C(=O)O"
"structure 32045","CCCc1c(O)c(O)c(C(=O)O)c(O)c1C(=O)OC"
"structure 32046","[H]c1c(O)c(C(=O)O)c(C(=O)OC)c(CCC)c1CN"
"structure 32047","CCc1c(C)c(C(=O)O)c(O)c(N)c1CO"
"structure 32048","COC(=O)c1c(O)c(C(C)(C)C)c(C(=O)O)c(O)c1CN"
"structure 32049","CCc1c(C)c(O)c(C(=O)O)c(CC(C)C)c1C#N"
"structure 32050","CCc1c(CN)c(C(=O)O)c(O)c(CO)c1C(=O)NC"
"structure 32051","CCc1c(C)c(C(=O)O)c(O)c(O)c1C(C)(C)C"
"structure 32052","CCc1c(N)c(N)c(O)c(C(=O)O)c1CC"
"structure 32053","CCc1c(O)c(C(=O)O)c(C(=O)OC)c(O)c1C(=O)OC"
"structure 32054","CCCc1c(N)c(CN)c(C(=O)O)c(O)c1C(=O)NC"
"structure 32055","[H]c1c(C(=O)NC)c(O)c(C(=O)O)c(CN)c1C(C)(C)C"
"structure 32056","CCCc1c(O)c(C(=O)NC)c(C(=O)O)c(O)c1CC"
"structure 32057","CNC(=O)c1c(C(=O)O)c(N)c(C(=O)O)c(O)c1C(=O)O"
"structure 32058","CCCc1c(CN)c(CC(C)C)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 32059","[H]c1c(CC(C)C)c(N)c(O)c(C(=O)O)c1CCC"
"structure 32060","CCCc1c(CO)c(O)c(C(=O)O)c(C(=O)O)c1CCC"
"structure 32061","[H]c1c(C)c(CC(C)C)c(O)c(C(=O)O)c1CN"
"structure 32062","CCc1c(O)c(CC(C)C)c(CC)c(C(=O)O)c1O"
"structure 32063","[H]c1c(O)c(C(=O)NC)c(C(=O)O)c(O)c1C(C)(C)C"
"structure 32064","CCCc1c(C(=O)O)c(O)c(C(=O)OC)c(C#N)c1C(=O)OC"
"structure 32065","CCCc1c(CO)c(O)c(C(=O)O)c(CCC)c1C(=O)NC"
"structure 32066","CCc1c(C#N)c(C#N)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 32067","COC(=O)c1c(O)c(C(=O)O)c(C(=O)O)c(CO)c1C(=O)O"
"structure 32068","CNC(=O)c1c(C#N)c(O)c(C(=O)O)c(C(=O)OC)c1CO"
"structure 32069","[H]c1c(O)c(C(=O)O)c(CN)c(CO)c1C(=O)NC"
"structure 32070","[H]c1c([H])c(C(=O)O)c(O)c(CC)c1CC"
"structure 32071","CCc1c(C#N)c(C(=O)OC)c(C(=O)O)c(O)c1CC(C)C"
"structure 32072","CCc1c(CC(C)C)c(N)c(O)c(C(=O)O)c1C(=O)O"
"structure 32073","[H]c1c(C#N)c(C(=O)OC)c(C(=O)O)c(O)c1CO"
"structure 32074","CCc1c(CC(C)C)c(C)c(C#N)c(O)c1C(=O)O"
"structure 32075","CCCc1c(C#N)c(C(=O)O)c(O)c(C(=O)O)c1C(=O)O"
"structure 32076","[H]c1c(CN)c(O)c(C(=O)O)c(C(=O)OC)c1CC"
"structure 32077","CCCc1c(O)c(C#N)c(C(=O)O)c(O)c1C(=O)OC"
"structure 32078","CNC(=O)c1c(N)c(CC(C)C)c(C(=O)O)c(O)c1C(=O)NC"
"structure 32079","CC(C)Cc1c(C#N)c(N)c(O)c(O)c1C(=O)O"
"structure 32080","CNC(=O)c1c(CC(C)C)c(CO)c(O)c(C(=O)O)c1C(=O)NC"
"structure 32081","[H]c1c(O)c(C(=O)O)c(CO)c(C(=O)NC)c1C(=O)O"
"structure 32082","COC(=O)c1c(CN)c(C)c(C(=O)O)c(O)c1C(C)(C)C"
"structure 32083","[H]c1c(CO)c(O)c(C(=O)O)c(C#N)c1CC(C)C"
"structure 32084","COC(=O)c1c(CC(C)C)c(CN)c(O)c(C(=O)O)c1C(=O)O"
"structure 32085","Cc1c(CO)c(CC(C)C)c(C#N)c(O)c1C(=O)O"
"structure 32086","CCc1c(C(=O)OC)c(N)c(O)c(C(=O)O)c1C(=O)NC"
"structure 32087","Cc1c(CN)c(O)c(C(=O)O)c(CN)c1CC(C)C"
"structure 32088","CNC(=O)c1c(O)c(N)c(O)c(C(=O)O)c1C#N"
"structure 32089","[H]c1c(O)c(C(=O)O)c(C(=O)O)c(CC)c1C(C)(C)C"
"structure 32090","CCc1c(CO)c(CC)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 32091","COC(=O)c1c(C)c(C#N)c(C(=O)OC)c(C(=O)O)c1O"
"structure 32092","[H]c1c(C(=O)O)c(O)c(C(=O)OC)c(CN)c1C(=O)OC"
"structure 32093","Cc1c(N)c(C#N)c(C(=O)O)c(O)c1C#N"
"structure 32094","COC(=O)c1c(O)c(C(=O)O)c(CO)c(C#N)c1C#N"
"structure 32095","N#Cc1c(N)c(C(=O)O)c(O)c(O)c1CN"
"structure 32096","CCc1c(CC(C)C)c(C(=O)NC)c(N)c(O)c1C(=O)O"
"structure 32097","COC(=O)c1c(N)c(C(=O)OC)c(CC(C)C)c(C(=O)O)c1O"
"structure 32098","CCCc1c(O)c(C(=O)O)c(C(C)(C)C)c(C(=O)OC)c1CC"
"structure 32099","CCc1c(N)c(O)c(CO)c(O)c1C(=O)O"
"structure 32100","Cc1c(CC(C)C)c(O)c(C(=O)O)c(CN)c1CC(C)C"
"structure 32101","[H]c1c(C#N)c(C#N)c(C(=O)O)c(O)c1C(C)(C)C"
"structure 32102","CCc1c(O)c(C(=O)O)c(C#N)c(C(=O)OC)c1C(=O)NC"
"structure 32103","[H]c1c(O)c(C(=O)O)c(CO)c(CN)c1C(=O)OC"
"structure 32104","CCCc1c(CO)c(CC(C)C)c(O)c(C(=O)O)c1C(=O)NC"
"structure 32105","Cc1c(N)c(O)c(C(=O)O)c(C)c1CN"
"structure 32106","CCCc1c(O)c(C(=O)O)c(CCC)c(C(C)(C)C)c1CN"
"structure 32107","[H]c1c(CCC)c(C(=O)O)c([H])c(O)c1C(=O)O"
"structure 32108","[H]c1c(CCC)c(O)c(C(=O)O)c(CCC)c1CO"
"structure 32109","COC(=O)c1c(CN)c(C(=O)O)c(O)c(C(=O)O)c1CO"
"structure 32110","Cc1c(C#N)c(C(C)(C)C)c(C(=O)O)c(O)c1CO"
"structure 32111","COC(=O)c1c(C)c(O)c(CN)c(O)c1C(=O)O"
